ax_00_ecdf_ecdf_x,ax_00_ecdf_ecdf_y,ax_00_ecdf_ecdf_n,ax_00_ecdf_ecdf_x_step,ax_00_ecdf_ecdf_y_step
2.1330333746562666,98.2,,0.005243699718183166,49.1
2.1439440893253257,98.3,,0.005243699718183166,49.2
2.1531824575115563,98.4,,0.010233061019587049,49.2
2.16325472330546,98.5,,0.010233061019587049,49.3
2.1898029332176723,98.6,,0.01259240078179486,49.3
2.1904556258099785,98.7,,0.01259240078179486,49.4
2.270692857804396,98.8,,0.01300189187790702,49.4
2.2988981236192503,98.9,,0.01300189187790702,49.5
2.3146585666735087,99.0,,0.013929291912946203,49.5
2.4457519796168263,99.1,,0.013929291912946203,49.6
2.4553001399108942,99.2,,0.0184183791895517,49.6
2.463242112485286,99.3,,0.0184183791895517,49.7
2.5269324258736217,99.4,,0.01843393306539316,49.7
2.5600845382687947,99.5,,0.01843393306539316,49.8
2.5733598032498604,99.6,,0.02100384163275905,49.8
2.632382064837391,99.7,,0.02100384163275905,49.9
2.720169166589619,99.8,,0.024510174258942714,49.9
3.0788808084552377,99.9,,0.024510174258942714,50.0
3.852731490654721,100.0,,0.026091050210833786,50.0
,,,0.026091050210833786,50.1
,,,0.02688583899453078,50.1
,,,0.02688583899453078,50.2
,,,0.028318376130461172,50.2
,,,0.028318376130461172,50.3
,,,0.028744822934817487,50.3
,,,0.028744822934817487,50.4
,,,0.02975613949574519,50.4
,,,0.02975613949574519,50.5
,,,0.03526355197172861,50.5
,,,0.03526355197172861,50.6
,,,0.045571839903813784,50.6
,,,0.045571839903813784,50.7
,,,0.04643654815614881,50.7
,,,0.04643654815614881,50.8
,,,0.046980593764742055,50.8
,,,0.046980593764742055,50.9
,,,0.047398671316414016,50.9
,,,0.047398671316414016,51.0
,,,0.048084946661381994,51.0
,,,0.048084946661381994,51.1
,,,0.04852162794482699,51.1
,,,0.04852162794482699,51.2
,,,0.055724912288694604,51.2
,,,0.055724912288694604,51.3
,,,0.058208718445999896,51.3
,,,0.058208718445999896,51.4
,,,0.05921843401448826,51.4
,,,0.05921843401448826,51.5
,,,0.06023020994102644,51.5
,,,0.06023020994102644,51.6
,,,0.06428001909546277,51.6
,,,0.06428001909546277,51.7
,,,0.06751848141010895,51.7
,,,0.06751848141010895,51.8
,,,0.06752820468792384,51.8
,,,0.06752820468792384,51.9
,,,0.06856297480602733,51.9
,,,0.06856297480602733,52.0
,,,0.06980208499001891,52.0
,,,0.06980208499001891,52.1
,,,0.07156623721939247,52.1
,,,0.07156623721939247,52.2
,,,0.07331796718840389,52.2
,,,0.07331796718840389,52.3
,,,0.07409478041977519,52.3
,,,0.07409478041977519,52.4
,,,0.07580455819372633,52.4
,,,0.07580455819372633,52.5
,,,0.0773683076476183,52.5
,,,0.0773683076476183,52.6
,,,0.08187413938632256,52.6
,,,0.08187413938632256,52.7
,,,0.08228398927542419,52.7
,,,0.08228398927542419,52.8
,,,0.08658978747289992,52.8
,,,0.08658978747289992,52.9
,,,0.08704706823817122,52.9
,,,0.08704706823817122,53.0
,,,0.0917607765355023,53.0
,,,0.0917607765355023,53.1
,,,0.09612077694098337,53.1
,,,0.09612077694098337,53.2
,,,0.09699596499271819,53.2
,,,0.09699596499271819,53.3
,,,0.09707754934804039,53.3
,,,0.09707754934804039,53.4
,,,0.09767609854883172,53.4
,,,0.09767609854883172,53.5
,,,0.09933230542922587,53.5
,,,0.09933230542922587,53.6
,,,0.09965136508764122,53.6
,,,0.09965136508764122,53.7
,,,0.10643022769189683,53.7
,,,0.10643022769189683,53.8
,,,0.10939479460489289,53.8
,,,0.10939479460489289,53.9
,,,0.11092258970986608,53.9
,,,0.11092258970986608,54.0
,,,0.11351734525124804,54.0
,,,0.11351734525124804,54.1
,,,0.11422764866203965,54.1
,,,0.11422764866203965,54.2
,,,0.11567463429285867,54.2
,,,0.11567463429285867,54.3
,,,0.117327383308782,54.3
,,,0.117327383308782,54.4
,,,0.12029563171189886,54.4
,,,0.12029563171189886,54.5
,,,0.12200981464536144,54.5
,,,0.12200981464536144,54.6
,,,0.12810441491078928,54.6
,,,0.12810441491078928,54.7
,,,0.1292211819752275,54.7
,,,0.1292211819752275,54.8
,,,0.13074057728609134,54.8
,,,0.13074057728609134,54.9
,,,0.132969674146876,54.9
,,,0.132969674146876,55.0
,,,0.14671368643332283,55.0
,,,0.14671368643332283,55.1
,,,0.1503017614618776,55.1
,,,0.1503017614618776,55.2
,,,0.15039378647620763,55.2
,,,0.15039378647620763,55.3
,,,0.1537251059455279,55.3
,,,0.1537251059455279,55.4
,,,0.1664522082130561,55.4
,,,0.1664522082130561,55.5
,,,0.17086543812794186,55.5
,,,0.17086543812794186,55.6
,,,0.1713682811899705,55.6
,,,0.1713682811899705,55.7
,,,0.173180925851182,55.7
,,,0.173180925851182,55.8
,,,0.17457781283183896,55.8
,,,0.17457781283183896,55.9
,,,0.17770100093325383,55.9
,,,0.17770100093325383,56.0
,,,0.18186625505849516,56.0
,,,0.18186625505849516,56.1
,,,0.18334200573835174,56.1
,,,0.18334200573835174,56.2
,,,0.1846338585323042,56.2
,,,0.1846338585323042,56.3
,,,0.1848361236948739,56.3
,,,0.1848361236948739,56.4
,,,0.18645431476942764,56.4
,,,0.18645431476942764,56.5
,,,0.1866091231563581,56.5
,,,0.1866091231563581,56.6
,,,0.18676676447707832,56.6
,,,0.18676676447707832,56.7
,,,0.19109906801990334,56.7
,,,0.19109906801990334,56.8
,,,0.19408999289830758,56.8
,,,0.19408999289830758,56.9
,,,0.19584525509768155,56.9
,,,0.19584525509768155,57.0
,,,0.19652116970147013,57.0
,,,0.19652116970147013,57.1
,,,0.19655477651157463,57.1
,,,0.19655477651157463,57.2
,,,0.19686123586912352,57.2
,,,0.19686123586912352,57.3
,,,0.19808476076785494,57.3
,,,0.19808476076785494,57.4
,,,0.19905969557347003,57.4
,,,0.19905969557347003,57.5
,,,0.2029230208512997,57.5
,,,0.2029230208512997,57.6
,,,0.2034636358672231,57.6
,,,0.2034636358672231,57.7
,,,0.20768768716311115,57.7
,,,0.20768768716311115,57.8
,,,0.20838280794755248,57.8
,,,0.20838280794755248,57.9
,,,0.2088635950047554,57.9
,,,0.2088635950047554,58.0
,,,0.2110174672026184,58.0
,,,0.2110174672026184,58.1
,,,0.213979910734222,58.1
,,,0.213979910734222,58.2
,,,0.21409374413020396,58.2
,,,0.21409374413020396,58.3
,,,0.21645858958197486,58.3
,,,0.21645858958197486,58.4
,,,0.21915032766393897,58.4
,,,0.21915032766393897,58.5
,,,0.22213377163371284,58.5
,,,0.22213377163371284,58.6
,,,0.2237879516388985,58.6
,,,0.2237879516388985,58.7
,,,0.22388402427913137,58.7
,,,0.22388402427913137,58.8
,,,0.22409248181041677,58.8
,,,0.22409248181041677,58.9
,,,0.22745993460412942,58.9
,,,0.22745993460412942,59.0
,,,0.2320499373576363,59.0
,,,0.2320499373576363,59.1
,,,0.23225369716100355,59.1
,,,0.23225369716100355,59.2
,,,0.23421473253652075,59.2
,,,0.23421473253652075,59.3
,,,0.23561455810856594,59.3
,,,0.23561455810856594,59.4
,,,0.24196227156603412,59.4
,,,0.24196227156603412,59.5
,,,0.24333944932269183,59.5
,,,0.24333944932269183,59.6
,,,0.2436872114919123,59.6
,,,0.2436872114919123,59.7
,,,0.24380071377119883,59.7
,,,0.24380071377119883,59.8
,,,0.24496657110872277,59.8
,,,0.24496657110872277,59.9
,,,0.24822058630033608,59.9
,,,0.24822058630033608,60.0
,,,0.24938368371075526,60.0
,,,0.24938368371075526,60.1
,,,0.25049285034587654,60.1
,,,0.25049285034587654,60.2
,,,0.2544208433012131,60.2
,,,0.2544208433012131,60.3
,,,0.25602973431387566,60.3
,,,0.25602973431387566,60.4
,,,0.25755039072276437,60.4
,,,0.25755039072276437,60.5
,,,0.25972250172148187,60.5
,,,0.25972250172148187,60.6
,,,0.25988279424842353,60.6
,,,0.25988279424842353,60.7
,,,0.26105527217988933,60.7
,,,0.26105527217988933,60.8
,,,0.26705026586925884,60.8
,,,0.26705026586925884,60.9
,,,0.2704568257798388,60.9
,,,0.2704568257798388,61.0
,,,0.27157883719537346,61.0
,,,0.27157883719537346,61.1
,,,0.27669079933001905,61.1
,,,0.27669079933001905,61.2
,,,0.27902152577033923,61.2
,,,0.27902152577033923,61.3
,,,0.2799686263198203,61.3
,,,0.2799686263198203,61.4
,,,0.28099186773503265,61.4
,,,0.28099186773503265,61.5
,,,0.28586539072490497,61.5
,,,0.28586539072490497,61.6
,,,0.2891686439078181,61.6
,,,0.2891686439078181,61.7
,,,0.2897748568964129,61.7
,,,0.2897748568964129,61.8
,,,0.29307247329868125,61.8
,,,0.29307247329868125,61.9
,,,0.29612027706457605,61.9
,,,0.29612027706457605,62.0
,,,0.29698467323318606,62.0
,,,0.29698467323318606,62.1
,,,0.30154734233361247,62.1
,,,0.30154734233361247,62.2
,,,0.30729952087660933,62.2
,,,0.30729952087660933,62.3
,,,0.3078017688920592,62.3
,,,0.3078017688920592,62.4
,,,0.3109075655980046,62.4
,,,0.3109075655980046,62.5
,,,0.3112501545435361,62.5
,,,0.3112501545435361,62.6
,,,0.3142473325952739,62.6
,,,0.3142473325952739,62.7
,,,0.3227185603380895,62.7
,,,0.3227185603380895,62.8
,,,0.324083969394795,62.8
,,,0.324083969394795,62.9
,,,0.3241663524884421,62.9
,,,0.3241663524884421,63.0
,,,0.326133022242118,63.0
,,,0.326133022242118,63.1
,,,0.32692737376416264,63.1
,,,0.32692737376416264,63.2
,,,0.32875110965968446,63.2
,,,0.32875110965968446,63.3
,,,0.33126343140356396,63.3
,,,0.33126343140356396,63.4
,,,0.33231401197959165,63.4
,,,0.33231401197959165,63.5
,,,0.3336621052869483,63.5
,,,0.3336621052869483,63.6
,,,0.334456789987025,63.6
,,,0.334456789987025,63.7
,,,0.3376026620752022,63.7
,,,0.3376026620752022,63.8
,,,0.3384964074944141,63.8
,,,0.3384964074944141,63.9
,,,0.3411519748166439,63.9
,,,0.3411519748166439,64.0
,,,0.34175597577715944,64.0
,,,0.34175597577715944,64.1
,,,0.34272534637770413,64.1
,,,0.34272534637770413,64.2
,,,0.3436182895684614,64.2
,,,0.3436182895684614,64.3
,,,0.3464482094969757,64.3
,,,0.3464482094969757,64.4
,,,0.34758170536167105,64.4
,,,0.34758170536167105,64.5
,,,0.3520553965142968,64.5
,,,0.3520553965142968,64.6
,,,0.35701548596504734,64.6
,,,0.35701548596504734,64.7
,,,0.3571125715117464,64.7
,,,0.3571125715117464,64.8
,,,0.3577873603482833,64.8
,,,0.3577873603482833,64.9
,,,0.36139560550841393,64.9
,,,0.36139560550841393,65.0
,,,0.36163602504763415,65.0
,,,0.36163602504763415,65.1
,,,0.36659824609684827,65.1
,,,0.36659824609684827,65.2
,,,0.3686733088729012,65.2
,,,0.3686733088729012,65.3
,,,0.37114587337130883,65.3
,,,0.37114587337130883,65.4
,,,0.37569801834567196,65.4
,,,0.37569801834567196,65.5
,,,0.37721187506452086,65.5
,,,0.37721187506452086,65.6
,,,0.3773004930448522,65.6
,,,0.3773004930448522,65.7
,,,0.3801978510059632,65.7
,,,0.3801978510059632,65.8
,,,0.3824097461840506,65.8
,,,0.3824097461840506,65.9
,,,0.3840654489393073,65.9
,,,0.3840654489393073,66.0
,,,0.3853173797288368,66.0
,,,0.3853173797288368,66.1
,,,0.39445214237829684,66.1
,,,0.39445214237829684,66.2
,,,0.39913611435207086,66.2
,,,0.39913611435207086,66.3
,,,0.40171172209894146,66.3
,,,0.40171172209894146,66.4
,,,0.4040508568145384,66.4
,,,0.4040508568145384,66.5
,,,0.40498171096095553,66.5
,,,0.40498171096095553,66.6
,,,0.40825275571447184,66.6
,,,0.40825275571447184,66.7
,,,0.4127809269364983,66.7
,,,0.4127809269364983,66.8
,,,0.41293145427562433,66.8
,,,0.41293145427562433,66.9
,,,0.41343490322370086,66.9
,,,0.41343490322370086,67.0
,,,0.42545756178496474,67.0
,,,0.42545756178496474,67.1
,,,0.42961821913258585,67.1
,,,0.42961821913258585,67.2
,,,0.4400144500533324,67.2
,,,0.4400144500533324,67.3
,,,0.44381942814622843,67.3
,,,0.44381942814622843,67.4
,,,0.44426331148603976,67.4
,,,0.44426331148603976,67.5
,,,0.44770856001731496,67.5
,,,0.44770856001731496,67.6
,,,0.4567532191537839,67.6
,,,0.4567532191537839,67.7
,,,0.4591800792284367,67.7
,,,0.4591800792284367,67.8
,,,0.46210347426327075,67.8
,,,0.46210347426327075,67.9
,,,0.4714155563864041,67.9
,,,0.4714155563864041,68.0
,,,0.4714683571359957,68.0
,,,0.4714683571359957,68.1
,,,0.472597482413043,68.1
,,,0.472597482413043,68.2
,,,0.47323762457354485,68.2
,,,0.47323762457354485,68.3
,,,0.4735924306351816,68.3
,,,0.4735924306351816,68.4
,,,0.4738329209117875,68.4
,,,0.4738329209117875,68.5
,,,0.47897982574639186,68.5
,,,0.47897982574639186,68.6
,,,0.4810092317367132,68.6
,,,0.4810092317367132,68.7
,,,0.4824724152431853,68.7
,,,0.4824724152431853,68.8
,,,0.48937456122791806,68.8
,,,0.48937456122791806,68.9
,,,0.4919191715065057,68.9
,,,0.4919191715065057,69.0
,,,0.4924512640081491,69.0
,,,0.4924512640081491,69.1
,,,0.4933179008808892,69.1
,,,0.4933179008808892,69.2
,,,0.4967141530112327,69.2
,,,0.4967141530112327,69.3
,,,0.49799829124544975,69.3
,,,0.49799829124544975,69.4
,,,0.5009171876243808,69.4
,,,0.5009171876243808,69.5
,,,0.5040465155178444,69.5
,,,0.5040465155178444,69.6
,,,0.5049872789804571,69.6
,,,0.5049872789804571,69.7
,,,0.5072740311072977,69.7
,,,0.5072740311072977,69.8
,,,0.5132674331133561,69.8
,,,0.5132674331133561,69.9
,,,0.5137859509122088,69.9
,,,0.5137859509122088,70.0
,,,0.514438834058749,70.0
,,,0.514438834058749,70.1
,,,0.5150352672086598,70.1
,,,0.5150352672086598,70.2
,,,0.5150476863060479,70.2
,,,0.5150476863060479,70.3
,,,0.517659020469123,70.3
,,,0.517659020469123,70.4
,,,0.5193465142411723,70.4
,,,0.5193465142411723,70.5
,,,0.5219415656168976,70.5
,,,0.5219415656168976,70.6
,,,0.5298041779152828,70.6
,,,0.5298041779152828,70.7
,,,0.5389100436846587,70.7
,,,0.5389100436846587,70.8
,,,0.5425600435859647,70.8
,,,0.5425600435859647,70.9
,,,0.543360192379935,70.9
,,,0.543360192379935,71.0
,,,0.5470973811700379,71.0
,,,0.5470973811700379,71.1
,,,0.5597904479310398,71.1
,,,0.5597904479310398,71.2
,,,0.5607845263682344,71.2
,,,0.5607845263682344,71.3
,,,0.5629692366905709,71.3
,,,0.5629692366905709,71.4
,,,0.5697672802322039,71.4
,,,0.5697672802322039,71.5
,,,0.5705986685931593,71.5
,,,0.5705986685931593,71.6
,,,0.570890510693167,71.6
,,,0.570890510693167,71.7
,,,0.5725827813561586,71.7
,,,0.5725827813561586,71.8
,,,0.5765569630557664,71.8
,,,0.5765569630557664,71.9
,,,0.57707212718054,71.9
,,,0.57707212718054,72.0
,,,0.5839281853259639,72.0
,,,0.5839281853259639,72.1
,,,0.5868570938002703,72.1
,,,0.5868570938002703,72.2
,,,0.5883172064845765,72.2
,,,0.5883172064845765,72.3
,,,0.5906548306923093,72.3
,,,0.5906548306923093,72.4
,,,0.5931012579683838,72.4
,,,0.5931012579683838,72.5
,,,0.5951570254369136,72.5
,,,0.5951570254369136,72.6
,,,0.6060099513456396,72.6
,,,0.6060099513456396,72.7
,,,0.6078965097165392,72.7
,,,0.6078965097165392,72.8
,,,0.6103702654334648,72.8
,,,0.6103702654334648,72.9
,,,0.6105857452838231,72.9
,,,0.6105857452838231,73.0
,,,0.6116762888408679,73.0
,,,0.6116762888408679,73.1
,,,0.6141667000434252,73.1
,,,0.6141667000434252,73.2
,,,0.6159356069442637,73.2
,,,0.6159356069442637,73.3
,,,0.620672097550678,73.3
,,,0.620672097550678,73.4
,,,0.6218099622171964,73.4
,,,0.6218099622171964,73.5
,,,0.6228499323474987,73.5
,,,0.6228499323474987,73.6
,,,0.6241198170521551,73.6
,,,0.6241198170521551,73.7
,,,0.6256673477650062,73.7
,,,0.6256673477650062,73.8
,,,0.6283455092642799,73.8
,,,0.6283455092642799,73.9
,,,0.6296288419236122,73.9
,,,0.6296288419236122,74.0
,,,0.632407739055521,74.0
,,,0.632407739055521,74.1
,,,0.6327818661062848,74.1
,,,0.6327818661062848,74.2
,,,0.6329318177555108,74.2
,,,0.6329318177555108,74.3
,,,0.6339190223180112,74.3
,,,0.6339190223180112,74.4
,,,0.6385924587773739,74.4
,,,0.6385924587773739,74.5
,,,0.6408428612670098,74.5
,,,0.6408428612670098,74.6
,,,0.6427227598675439,74.6
,,,0.6427227598675439,74.7
,,,0.6453759495851475,74.7
,,,0.6453759495851475,74.8
,,,0.6454841811410754,74.8
,,,0.6454841811410754,74.9
,,,0.6476885381006925,74.9
,,,0.6476885381006925,75.0
,,,0.6487098875896427,75.0
,,,0.6487098875896427,75.1
,,,0.650201177958661,75.1
,,,0.650201177958661,75.2
,,,0.651391251305798,75.2
,,,0.651391251305798,75.3
,,,0.6543656563540577,75.3
,,,0.6543656563540577,75.4
,,,0.6565536086338297,75.4
,,,0.6565536086338297,75.5
,,,0.6585442726728304,75.5
,,,0.6585442726728304,75.6
,,,0.6621306745210467,75.6
,,,0.6621306745210467,75.7
,,,0.6696725488300385,75.7
,,,0.6696725488300385,75.8
,,,0.6748194921666038,75.8
,,,0.6748194921666038,75.9
,,,0.6795977489346758,75.9
,,,0.6795977489346758,76.0
,,,0.6815006973726244,76.0
,,,0.6815006973726244,76.1
,,,0.6818914896263114,76.1
,,,0.6818914896263114,76.2
,,,0.6819529712949639,76.2
,,,0.6819529712949639,76.3
,,,0.6860514599984393,76.3
,,,0.6860514599984393,76.4
,,,0.6862601903745135,76.4
,,,0.6862601903745135,76.5
,,,0.6901439917111125,76.5
,,,0.6901439917111125,76.6
,,,0.6962063648134184,76.6
,,,0.6962063648134184,76.7
,,,0.7003098794089914,76.7
,,,0.7003098794089914,76.8
,,,0.7077519354554754,76.8
,,,0.7077519354554754,76.9
,,,0.7083564472993533,76.9
,,,0.7083564472993533,77.0
,,,0.7090037575885123,77.0
,,,0.7090037575885123,77.1
,,,0.7109599682034915,77.1
,,,0.7109599682034915,77.2
,,,0.7116148780888898,77.2
,,,0.7116148780888898,77.3
,,,0.7129984301723881,77.3
,,,0.7129984301723881,77.4
,,,0.714000494092092,77.4
,,,0.714000494092092,77.5
,,,0.7175422557959623,77.5
,,,0.7175422557959623,77.6
,,,0.7216720640432351,77.6
,,,0.7216720640432351,77.7
,,,0.725766623898692,77.7
,,,0.725766623898692,77.8
,,,0.7384665799954104,77.8
,,,0.7384665799954104,77.9
,,,0.743264094022715,77.9
,,,0.743264094022715,78.0
,,,0.7462535660272207,78.0
,,,0.7462535660272207,78.1
,,,0.7472936051232618,78.1
,,,0.7472936051232618,78.2
,,,0.751387123371789,78.2
,,,0.751387123371789,78.3
,,,0.7519330326867741,78.3
,,,0.7519330326867741,78.4
,,,0.755391225825756,78.4
,,,0.755391225825756,78.5
,,,0.7569886166453519,78.5
,,,0.7569886166453519,78.6
,,,0.7575077100473051,78.6
,,,0.7575077100473051,78.7
,,,0.7589692204932674,78.7
,,,0.7589692204932674,78.8
,,,0.7604146561442974,78.8
,,,0.7604146561442974,78.9
,,,0.7674347291529088,78.9
,,,0.7674347291529088,79.0
,,,0.7708651938869668,79.0
,,,0.7708651938869668,79.1
,,,0.7746340534293368,79.1
,,,0.7746340534293368,79.2
,,,0.7818228717773104,79.2
,,,0.7818228717773104,79.3
,,,0.7858001586508322,79.3
,,,0.7858001586508322,79.4
,,,0.787084603742452,79.4
,,,0.787084603742452,79.5
,,,0.7910319470430469,79.5
,,,0.7910319470430469,79.6
,,,0.7916626939629359,79.6
,,,0.7916626939629359,79.7
,,,0.812525822394198,79.7
,,,0.812525822394198,79.8
,,,0.8128621188389601,79.8
,,,0.8128621188389601,79.9
,,,0.8135096360006385,79.9
,,,0.8135096360006385,80.0
,,,0.8135172173696698,80.0
,,,0.8135172173696698,80.1
,,,0.820482181197364,80.1
,,,0.820482181197364,80.2
,,,0.8219025043752238,80.2
,,,0.8219025043752238,80.3
,,,0.82206015999449,80.3
,,,0.82206015999449,80.4
,,,0.822544912103189,80.4
,,,0.822544912103189,80.5
,,,0.8231705839619146,80.5
,,,0.8231705839619146,80.6
,,,0.8254163489880298,80.6
,,,0.8254163489880298,80.7
,,,0.8271832490360238,80.7
,,,0.8271832490360238,80.8
,,,0.8294055811834892,80.8
,,,0.8294055811834892,80.9
,,,0.8303358165442456,80.9
,,,0.8303358165442456,81.0
,,,0.8339221545489041,81.0
,,,0.8339221545489041,81.1
,,,0.8356921120651418,81.1
,,,0.8356921120651418,81.2
,,,0.8406435489887241,81.2
,,,0.8406435489887241,81.3
,,,0.8496020970210246,81.3
,,,0.8496020970210246,81.4
,,,0.852433334796224,81.4
,,,0.852433334796224,81.5
,,,0.8563987943234723,81.5
,,,0.8563987943234723,81.6
,,,0.8576596232020194,81.6
,,,0.8576596232020194,81.7
,,,0.8657551941701215,81.7
,,,0.8657551941701215,81.8
,,,0.8696059201056602,81.8
,,,0.8696059201056602,81.9
,,,0.8711247034316923,81.9
,,,0.8711247034316923,82.0
,,,0.8723206367206782,82.0
,,,0.8723206367206782,82.1
,,,0.8724573282801447,82.1
,,,0.8724573282801447,82.2
,,,0.8773622905756714,82.2
,,,0.8773622905756714,82.3
,,,0.8816397569494505,82.3
,,,0.8816397569494505,82.4
,,,0.889630795623437,82.4
,,,0.889630795623437,82.5
,,,0.8995998754332507,82.5
,,,0.8995998754332507,82.6
,,,0.9154021177020741,82.6
,,,0.9154021177020741,82.7
,,,0.9178619470547761,82.7
,,,0.9178619470547761,82.8
,,,0.924027019206901,82.8
,,,0.924027019206901,82.9
,,,0.9261775475316414,82.9
,,,0.9261775475316414,83.0
,,,0.9312801191161986,83.0
,,,0.9312801191161986,83.1
,,,0.9356783931474612,83.1
,,,0.9356783931474612,83.2
,,,0.9382838059759977,83.2
,,,0.9382838059759977,83.3
,,,0.9504238381860503,83.3
,,,0.9504238381860503,83.4
,,,0.9540017634932023,83.4
,,,0.9540017634932023,83.5
,,,0.9551423205012383,83.5
,,,0.9551423205012383,83.6
,,,0.9592708260852069,83.6
,,,0.9592708260852069,83.7
,,,0.9633761292443218,83.7
,,,0.9633761292443218,83.8
,,,0.9686449905328892,83.8
,,,0.9686449905328892,83.9
,,,0.9715709509543554,83.9
,,,0.9715709509543554,84.0
,,,0.9725544496267299,84.0
,,,0.9725544496267299,84.1
,,,0.9751197334177512,84.1
,,,0.9751197334177512,84.2
,,,0.9755451271223592,84.2
,,,0.9755451271223592,84.3
,,,0.9826909839455139,84.3
,,,0.9826909839455139,84.4
,,,0.9843223984765838,84.4
,,,0.9843223984765838,84.5
,,,1.0035328978920242,84.5
,,,1.0035328978920242,84.6
,,,1.0062928092144405,84.6
,,,1.0062928092144405,84.7
,,,1.0143700650181304,84.7
,,,1.0143700650181304,84.8
,,,1.0291556373256436,84.8
,,,1.0291556373256436,84.9
,,,1.030999522495951,84.9
,,,1.030999522495951,85.0
,,,1.0318445394686349,85.0
,,,1.0318445394686349,85.1
,,,1.0324652605511468,85.1
,,,1.0324652605511468,85.2
,,,1.0375399442578992,85.2
,,,1.0375399442578992,85.3
,,,1.044160877069072,85.3
,,,1.044160877069072,85.4
,,,1.0490092258368893,85.4
,,,1.0490092258368893,85.5
,,,1.0531528533329035,85.5
,,,1.0531528533329035,85.6
,,,1.0536417966078395,85.6
,,,1.0536417966078395,85.7
,,,1.053802052034903,85.7
,,,1.053802052034903,85.8
,,,1.0571222262189157,85.8
,,,1.0571222262189157,85.9
,,,1.0584244868495878,85.9
,,,1.0584244868495878,86.0
,,,1.0654803750653512,86.0
,,,1.0654803750653512,86.1
,,,1.066674689589154,86.1
,,,1.066674689589154,86.2
,,,1.073631749859772,86.2
,,,1.073631749859772,86.3
,,,1.0807807255546218,86.3
,,,1.0807807255546218,86.4
,,,1.083051243175277,86.4
,,,1.083051243175277,86.5
,,,1.088950596967366,86.5
,,,1.088950596967366,86.6
,,,1.0915068519224618,86.6
,,,1.0915068519224618,86.7
,,,1.0941915184709485,86.7
,,,1.0941915184709485,86.8
,,,1.09877685198719,86.8
,,,1.09877685198719,86.9
,,,1.1033018820165215,86.9
,,,1.1033018820165215,87.0
,,,1.1087035805829077,87.0
,,,1.1087035805829077,87.1
,,,1.1172958315881276,87.1
,,,1.1172958315881276,87.2
,,,1.1195749114345768,87.2
,,,1.1195749114345768,87.3
,,,1.1265650295477574,87.3
,,,1.1265650295477574,87.4
,,,1.135565640180599,87.4
,,,1.135565640180599,87.5
,,,1.1428228145150205,87.5
,,,1.1428228145150205,87.6
,,,1.143754043206929,87.6
,,,1.143754043206929,87.7
,,,1.1492733262856758,87.7
,,,1.1492733262856758,87.8
,,,1.1581108735000678,87.8
,,,1.1581108735000678,87.9
,,,1.158595579007404,87.9
,,,1.158595579007404,88.0
,,,1.159329803364248,88.0
,,,1.159329803364248,88.1
,,,1.1631637521549596,88.1
,,,1.1631637521549596,88.2
,,,1.1677820616598074,88.2
,,,1.1677820616598074,88.3
,,,1.1692955904456728,88.3
,,,1.1692955904456728,88.4
,,,1.1792971840638264,88.4
,,,1.1792971840638264,88.5
,,,1.179440120721287,88.5
,,,1.179440120721287,88.6
,,,1.188393273448084,88.6
,,,1.188393273448084,88.7
,,,1.1890165311075518,88.7
,,,1.1890165311075518,88.8
,,,1.1950466289248425,88.8
,,,1.1950466289248425,88.9
,,,1.2012139221639448,88.9
,,,1.2012139221639448,89.0
,,,1.2065089665083568,89.0
,,,1.2065089665083568,89.1
,,,1.2378163119734618,89.1
,,,1.2378163119734618,89.2
,,,1.246085192497629,89.2
,,,1.246085192497629,89.3
,,,1.2557561255735208,89.3
,,,1.2557561255735208,89.4
,,,1.2669111491866227,89.4
,,,1.2669111491866227,89.5
,,,1.2715550949941588,89.5
,,,1.2715550949941588,89.6
,,,1.277664895788425,89.6
,,,1.277664895788425,89.7
,,,1.277676821898509,89.7
,,,1.277676821898509,89.8
,,,1.2784518626072987,89.8
,,,1.2784518626072987,89.9
,,,1.305478807154329,89.9
,,,1.305478807154329,90.0
,,,1.307142754282428,90.0
,,,1.307142754282428,90.1
,,,1.3291525301324314,90.1
,,,1.3291525301324314,90.2
,,,1.3454200461549777,90.2
,,,1.3454200461549777,90.3
,,,1.3538723741654128,90.3
,,,1.3538723741654128,90.4
,,,1.355637858804951,90.4
,,,1.355637858804951,90.5
,,,1.356240028570823,90.5
,,,1.356240028570823,90.6
,,,1.3668742674445247,90.6
,,,1.3668742674445247,90.7
,,,1.3686315575323487,90.7
,,,1.3686315575323487,90.8
,,,1.3821589910375272,90.8
,,,1.3821589910375272,90.9
,,,1.4027943109360992,90.9
,,,1.4027943109360992,91.0
,,,1.40934744018558,91.0
,,,1.40934744018558,91.1
,,,1.4205042479898549,91.1
,,,1.4205042479898549,91.2
,,,1.4401172154494728,91.2
,,,1.4401172154494728,91.3
,,,1.4412732890661155,91.3
,,,1.4412732890661155,91.4
,,,1.4415686206579004,91.4
,,,1.4415686206579004,91.5
,,,1.4437646040732595,91.5
,,,1.4437646040732595,91.6
,,,1.4469778843537329,91.6
,,,1.4469778843537329,91.7
,,,1.4511436077950417,91.7
,,,1.4511436077950417,91.8
,,,1.453384477117701,91.8
,,,1.453384477117701,91.9
,,,1.4535340771573169,91.9
,,,1.4535340771573169,92.0
,,,1.465648768921554,92.0
,,,1.465648768921554,92.1
,,,1.475356216949552,92.1
,,,1.475356216949552,92.2
,,,1.477894044741516,92.2
